date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS10M,RH2M,PS,ALLSKY_SFC_SW_DWN,NDVI,temp_range,heat_index_approx
2022-01-17,27.23,33.7,21.88,0.0,1.63,68.66,101.2,18.93,0.09301498650303047,11.820000000000004,35.39196481862531
2022-01-18,26.99,33.49,21.74,0.0,3.11,65.84,101.17,20.59,0.14663227233894935,11.750000000000004,34.70754332153318
2022-01-19,26.2,33.15,20.75,0.0,3.64,62.5,101.08,20.87,0.11232894547162037,12.399999999999999,33.19368764574346
2022-01-20,26.94,33.38,20.97,0.62,2.35,66.04,100.97,19.43,0.11421638757427442,12.410000000000004,34.65833714511689
2022-01-21,27.01,32.58,24.14,2.35,2.62,77.61,100.97,16.84,0.12246307315274482,8.439999999999998,36.11784921360862
2022-01-22,27.07,32.37,24.05,7.22,3.21,77.7,100.83,17.41,0.13302424058231863,8.319999999999997,36.220511901355785
2022-01-23,27.33,33.94,22.27,1.05,2.01,68.88,100.89,20.86,0.1457234597774733,11.669999999999998,35.56612931683902
2022-01-24,27.45,34.27,21.25,0.02,1.09,62.54,100.91,21.19,0.09527808094632728,13.020000000000003,34.98064692671917
2022-01-25,28.01,34.99,21.46,0.0,0.73,60.17,100.9,21.14,0.1353316714475761,13.530000000000001,35.49557592092282
2022-01-26,28.42,35.12,22.18,0.0,1.18,64.45,100.92,19.64,0.14368181731244356,12.939999999999998,36.63117601719813
2022-01-27,28.4,34.29,23.49,3.56,1.19,69.93,100.93,17.28,0.128416288456891,10.8,37.29902552095725
2022-01-28,28.43,35.17,22.98,0.7,1.76,71.09,100.94,18.55,0.16928922476916794,12.190000000000001,37.49238866527805
2022-01-29,29.05,35.52,24.04,0.02,2.38,69.51,100.86,19.34,0.09623674623653072,11.480000000000004,38.23442220907768
2022-01-30,28.51,36.18,22.58,0.0,2.49,65.44,100.83,21.6,0.13952260502245425,13.600000000000001,36.89089920347082
2022-01-31,27.91,35.33,21.84,0.02,2.81,67.46,100.86,21.62,0.1567071143499888,13.489999999999998,36.25382962534874
2022-02-01,28.42,35.35,23.02,0.01,3.14,70.72,100.9,18.73,0.13367788604649206,12.330000000000002,37.429997950911584
2022-02-02,28.54,35.17,23.51,1.53,2.83,71.71,101.01,17.62,0.15051304982579608,11.66,37.73986959073101
2022-02-03,28.49,34.27,24.18,1.07,1.83,73.05,100.98,18.88,0.12946597106434393,10.090000000000003,37.83467865161916
2022-02-04,27.13,31.38,23.74,2.68,2.46,74.6,101.04,16.25,0.11603839208337713,7.640000000000001,35.94634811809931
2022-02-05,23.86,28.19,20.38,11.68,3.08,74.55,101.21,17.22,0.14426305608423445,7.810000000000002,31.118313782057808
2022-02-06,26.84,33.13,21.51,0.0,2.76,68.25,101.15,21.26,0.13879918374368136,11.620000000000001,34.76999194949746
2022-02-07,28.84,35.56,22.56,0.0,1.39,65.08,101.0,20.2,0.15190572426562543,13.000000000000004,37.33544962998235
2022-02-08,29.32,35.91,23.71,0.0,1.53,67.3,100.93,19.72,0.14306017521225778,12.199999999999996,38.35186973897305
2022-02-09,28.97,35.11,24.16,3.68,1.95,72.87,100.96,17.12,0.1409109984921631,10.95,38.55403316582385
2022-02-10,28.04,32.86,24.45,6.95,1.52,76.7,100.92,14.11,0.16904917317270535,8.41,37.59868249989735
2022-02-11,28.28,33.59,24.29,0.75,1.76,75.08,100.85,14.9,0.12900324002978597,9.300000000000004,37.768127251631334
2022-02-12,27.01,30.23,24.86,8.11,1.61,82.9,100.77,15.18,0.14062633526572743,5.370000000000001,36.73865223306475
2022-02-13,28.46,34.42,23.94,0.07,2.18,74.49,100.61,19.53,0.15952341578191132,10.48,37.972336822858026
2022-02-14,28.84,34.65,24.62,6.43,1.66,76.15,100.72,12.76,0.13607253961664173,10.029999999999998,38.78051151387763
2022-02-15,24.25,27.25,21.33,14.05,2.67,82.82,100.91,7.49,0.19730793022366852,5.920000000000002,32.50413035527089
2022-02-16,26.5,31.94,21.97,3.6,2.3,80.84,100.74,9.04,0.1570678000204318,9.970000000000002,35.70711506032903
2022-02-17,27.37,32.38,23.62,4.46,2.29,80.94,100.67,13.21,0.1569390461519256,8.760000000000002,37.070817218941905
2022-02-18,28.19,33.98,24.26,5.39,2.71,78.2,100.78,16.15,0.16736278360027032,9.719999999999995,38.02092049389347
2022-02-19,28.22,33.68,24.74,4.06,3.09,78.63,100.91,21.11,0.19224440269436532,8.940000000000001,38.12221030502448
2022-02-20,28.79,34.74,24.36,0.99,3.39,75.95,100.79,19.96,0.21214749103113795,10.380000000000003,38.675795802301195
2022-02-21,26.8,31.8,22.06,2.07,2.95,74.22,100.98,18.91,0.13880030929475146,9.740000000000002,35.40343467782337
2022-02-22,24.9,31.98,18.39,2.3,3.07,67.93,101.26,17.38,0.17269337075427738,13.59,31.937915871699893
2022-02-23,26.25,33.4,21.19,0.0,3.74,62.08,101.36,20.58,0.1600336880988401,12.209999999999997,33.21718980730134
2022-02-24,24.9,32.94,17.8,0.0,3.76,58.95,101.46,23.73,0.18389043687555456,15.139999999999997,31.007539240934914
2022-02-25,25.38,33.52,18.54,0.0,3.95,57.35,101.39,21.97,0.23194224347783163,14.980000000000004,31.49368181827967
2022-02-26,26.23,33.93,19.52,0.0,3.43,60.88,101.29,22.68,0.1597983027508446,14.41,33.054467157768194
2022-02-27,27.43,35.42,20.53,0.0,3.11,61.69,101.13,23.17,0.16528771242655302,14.89,34.84962528367883
2022-02-28,28.86,36.49,21.16,0.0,1.83,62.48,101.05,22.33,0.15029679948559557,15.330000000000002,37.025479655818636
2022-03-01,29.76,36.88,23.66,0.0,2.07,65.47,100.99,21.45,0.17614913687718387,13.220000000000002,38.7713285564982
2022-03-02,29.55,36.08,24.46,0.05,2.04,71.46,101.0,18.53,0.18665812624757525,11.619999999999997,39.267883751119086
2022-03-03,29.77,35.96,25.2,0.06,1.73,70.69,100.97,18.27,0.20511656281423113,10.760000000000002,39.505397283304134
2022-03-04,30.46,37.31,24.94,0.0,2.19,67.49,100.85,21.63,0.22943353850141318,12.370000000000001,40.12909847348764
2022-03-05,29.94,35.41,25.72,0.0,2.68,69.85,100.75,20.73,0.17137980359174915,9.689999999999998,39.653950617156895
2022-03-06,28.72,32.94,26.05,0.3,3.25,74.74,100.83,21.45,0.18985933575014954,6.889999999999997,38.409005553740435
2022-03-07,29.02,33.61,25.04,7.52,1.76,74.56,100.92,19.58,0.19674265073472955,8.57,38.85464554512493
2022-03-08,26.22,30.29,22.33,3.56,2.8,76.43,101.03,14.97,0.18928522109404192,7.960000000000001,34.78252830273348
2022-03-09,29.48,36.31,23.71,0.02,1.27,66.79,100.84,21.46,0.1520822365235651,12.600000000000001,38.526328817250466
2022-03-10,30.18,36.75,25.01,0.12,2.35,69.07,100.74,21.06,0.21863355905766493,11.739999999999998,39.91838398746448
2022-03-11,30.02,36.34,24.98,0.01,2.11,70.42,100.65,21.16,0.15502044728531925,11.360000000000003,39.85820821843638
2022-03-12,31.12,38.1,25.22,0.0,2.21,67.4,100.58,21.82,0.15433942446845095,12.880000000000003,41.14603540963452
2022-03-13,30.64,36.06,25.86,0.23,2.64,69.4,100.61,20.03,0.20924403236452094,10.200000000000003,40.685363496945236
2022-03-14,30.29,36.64,26.18,0.04,3.21,70.74,100.68,20.36,0.15172705752862947,10.46,40.326776101835165
2022-03-15,31.04,38.15,25.68,0.01,3.1,69.55,100.55,21.83,0.16039222963838937,12.469999999999999,41.33893276415153
2022-03-16,30.56,36.21,26.57,0.37,3.02,70.02,100.52,19.53,0.1578980196727577,9.64,40.648973311037466
2022-03-17,30.71,37.01,25.91,0.1,2.97,66.62,100.6,21.21,0.20833936507786213,11.099999999999998,40.391518954105365
2022-03-18,29.41,33.25,26.67,7.26,1.54,72.59,100.63,17.23,0.17360617602819223,6.579999999999998,39.20239773353947
2022-03-19,29.45,34.78,24.92,1.73,1.82,71.87,100.55,21.5,0.20718987771119762,9.86,39.16760517565251
2022-03-20,28.71,33.05,25.55,6.85,2.68,77.28,100.64,15.43,0.17064273684667075,7.4999999999999964,38.722488787677314
2022-03-21,27.92,31.86,25.18,11.45,3.32,81.05,100.8,16.54,0.1809229130410441,6.68,37.95055138757397
2022-03-22,29.12,34.89,25.0,3.17,3.59,74.43,100.86,14.38,0.19857128836385335,9.89,38.99429211130802
2022-03-23,27.35,29.61,25.66,3.97,1.51,80.41,100.89,15.88,0.17688276070214515,3.9499999999999993,36.976040188412156
2022-03-24,28.34,32.86,24.59,3.99,2.52,78.29,100.8,15.54,0.20678039487844554,8.27,38.268284515835674
2022-03-25,29.08,34.13,24.77,3.29,2.31,75.61,100.84,20.19,0.20165851704566193,9.360000000000003,39.08772492135454
2022-03-26,29.74,34.94,25.81,0.81,2.23,73.84,100.92,24.69,0.20376568709892917,9.129999999999999,39.89172134554846
2022-03-27,30.08,35.27,25.85,0.03,2.35,72.9,100.88,24.5,0.22993626082141902,9.420000000000002,40.29973461201307
2022-03-28,29.5,33.84,26.75,4.84,2.19,76.36,100.82,22.76,0.19843280492389997,7.090000000000003,39.854432460949695
2022-03-29,28.95,33.59,25.75,9.56,2.41,76.13,100.83,18.58,0.18493167885248205,7.840000000000003,38.951241790592455
2022-03-30,28.94,33.22,25.57,2.57,1.79,76.4,100.84,20.06,0.21058011158489243,7.649999999999999,38.97091861625153
2022-03-31,30.13,35.54,25.12,0.61,1.78,69.96,100.78,22.28,0.20424582574530945,10.419999999999998,39.96568920500285
2022-04-01,30.17,37.04,24.95,1.0,3.53,64.11,100.83,21.95,0.22214662600642232,12.09,39.203889298054015
2022-04-02,24.55,29.51,20.08,7.86,5.72,67.19,101.28,15.44,0.2121955468375369,9.430000000000003,31.36751901475243
2022-04-03,21.44,25.49,17.94,1.18,4.21,74.33,101.42,10.78,0.21903354867065977,7.549999999999997,27.69028371999515
2022-04-04,25.29,32.63,19.29,0.05,3.05,66.71,101.34,25.04,0.20884096342772268,13.340000000000003,32.36361211356286
2022-04-05,28.77,36.77,21.53,0.01,3.01,63.71,101.22,17.73,0.23464054409841947,15.240000000000002,37.053032083089
2022-04-06,30.15,38.1,23.2,0.0,3.16,60.43,101.05,24.81,0.21415328828280664,14.900000000000002,38.65559350465062
2022-04-07,29.53,36.81,24.02,0.06,3.65,58.1,101.0,19.89,0.2214425814195395,12.790000000000003,37.42197231440891
2022-04-08,29.42,37.14,23.7,0.0,3.3,54.16,100.95,19.86,0.21203987335836494,13.440000000000001,36.7303937800515
2022-04-09,29.97,37.91,22.82,0.0,1.95,55.18,100.8,19.75,0.21153450273241986,15.089999999999996,37.65701550458071
2022-04-10,30.47,37.85,24.17,0.0,1.81,63.18,100.72,21.47,0.21497821611444673,13.68,39.52678568660493
2022-04-11,30.79,37.4,25.79,0.0,2.58,67.33,100.65,19.28,0.2223556910678292,11.61,40.619390567348304
2022-04-12,30.63,36.82,26.35,0.01,2.71,67.92,100.57,20.26,0.2458587846085889,10.469999999999999,40.45553626723657
2022-04-13,32.12,40.27,25.71,0.06,2.96,59.69,100.46,23.28,0.21716185963519377,14.560000000000002,41.5161566962386
2022-04-14,32.02,40.44,24.89,0.4,3.33,58.51,100.45,24.56,0.2416748198488003,15.549999999999997,41.178598870387454
2022-04-15,32.4,40.53,25.58,0.04,3.35,57.68,100.5,25.2,0.2027611344119251,14.950000000000003,41.62408980236728
2022-04-16,32.31,39.55,26.54,0.96,3.34,58.48,100.51,24.33,0.241059651470091,13.009999999999998,41.61476752885648
2022-04-17,31.46,37.75,27.27,3.72,3.1,66.54,100.62,19.14,0.2526935156135027,10.48,41.55089296661392
2022-04-18,28.82,31.96,26.36,21.43,2.26,81.2,100.8,10.94,0.2519497528498037,5.600000000000001,39.40748781954713
2022-04-19,28.22,33.09,24.33,16.52,2.35,76.44,100.99,13.61,0.23978020174858083,8.760000000000005,37.84641429118748
2022-04-20,29.8,35.34,24.59,0.8,1.44,67.93,100.87,21.77,0.2678743125592563,10.750000000000004,39.17140789559913
2022-04-21,29.78,34.9,25.39,8.13,2.15,72.11,100.77,22.15,0.27296925388818755,9.509999999999998,39.71665903877181
2022-04-22,30.1,35.69,25.9,2.12,2.61,73.07,100.79,23.56,0.24760780867346208,9.79,40.35530108779807
2022-04-23,30.26,35.65,26.33,0.91,2.89,71.87,100.72,24.34,0.26713702995323274,9.32,40.43963080873946
2022-04-24,30.94,36.98,26.25,0.01,2.89,68.65,100.58,23.61,0.2495601103300371,10.729999999999997,41.048021694146016
2022-04-25,30.92,36.66,26.55,0.01,2.98,70.79,100.56,24.43,0.23246393384937578,10.109999999999996,41.33126312304344
2022-04-26,30.87,35.7,27.05,0.58,3.12,71.01,100.57,20.32,0.2515690267951636,8.650000000000002,41.28394829003496
2022-04-27,31.53,36.77,26.98,0.56,2.05,68.66,100.51,23.48,0.20086735911549747,9.790000000000003,41.983765361028404
2022-04-28,30.7,35.04,27.83,17.86,2.52,75.37,100.56,22.68,0.2565755212892957,7.210000000000001,41.64686886935375
2022-04-29,30.21,34.77,26.58,0.15,1.97,76.29,100.65,20.61,0.2543817395725273,8.190000000000005,40.98482677323547
2022-04-30,29.85,33.0,27.04,3.78,1.11,74.53,100.58,22.17,0.25772930089947416,5.960000000000001,40.16145278363459
2022-05-01,30.18,34.66,26.38,8.29,1.2,73.66,100.45,13.32,0.27875602545728817,8.279999999999998,40.56554168983109
2022-05-02,25.93,31.1,21.95,14.23,4.59,75.94,100.7,14.9,0.25762472903753514,9.150000000000002,34.293304975517344
2022-05-03,25.75,31.2,20.96,0.09,3.98,70.51,100.92,13.39,0.28020585153058114,10.239999999999998,33.43311962165382
2022-05-04,27.55,33.98,21.82,0.0,3.18,67.54,100.9,15.62,0.2861449851945783,12.159999999999997,35.7303211483307
2022-05-05,29.57,35.3,24.35,0.01,2.32,69.06,100.67,18.63,0.297236710284555,10.949999999999996,38.97230757508269
2022-05-06,27.85,29.96,26.08,5.47,1.49,82.54,100.62,18.85,0.2935420608077414,3.8800000000000026,38.0234199376259
2022-05-07,28.44,32.08,25.35,15.27,1.95,80.74,100.64,9.94,0.295262769098695,6.729999999999997,38.73851547189756
2022-05-08,27.87,30.85,25.12,19.07,2.07,84.23,100.68,18.85,0.33188145677426645,5.73,38.26381330724901
2022-05-09,28.44,32.48,24.97,10.58,2.37,81.72,100.71,19.09,0.30576698960333976,7.509999999999998,38.86351603125425
2022-05-10,27.82,30.57,25.98,15.22,2.13,86.78,100.71,14.37,0.3015101425816694,4.59,38.49735307518811
2022-05-11,28.67,32.94,25.58,16.28,2.36,82.56,100.67,17.06,0.3251716825714065,7.359999999999999,39.34184962620522
2022-05-12,28.56,31.89,25.55,4.08,2.51,82.4,100.63,22.32,0.32548549991557607,6.34,39.14356904063617
2022-05-13,28.67,32.24,25.65,0.36,2.34,81.84,100.56,21.91,0.33372487759340674,6.590000000000003,39.24878117016274
2022-05-14,28.93,32.35,26.23,0.19,1.95,81.82,100.65,18.85,0.35166510392804523,6.120000000000001,39.666335042310855
2022-05-15,28.71,31.33,26.36,10.48,1.63,85.45,100.74,19.15,0.3301126947096594,4.969999999999999,39.781003712565045
2022-05-16,28.54,32.18,26.08,11.33,2.46,84.7,100.72,19.78,0.3580594695448933,6.100000000000001,39.40639177708711
2022-05-17,28.08,31.1,25.64,28.4,1.89,84.03,100.74,21.2,0.38524004866445233,5.460000000000001,38.57655347324096
2022-05-18,27.8,31.08,25.5,25.61,2.49,85.22,100.81,17.37,0.3757618114908385,5.579999999999998,38.27320715335783
2022-05-19,27.77,30.77,25.62,4.56,3.7,86.47,100.8,19.79,0.37076326896383444,5.149999999999999,38.37827545755955
2022-05-20,27.87,30.96,25.67,5.4,4.01,83.83,100.64,18.58,0.3803075714235814,5.289999999999999,38.21445410835432
2022-05-21,27.49,30.27,25.46,7.25,4.29,86.1,100.4,15.92,0.38682097875605415,4.809999999999999,37.88182310817914
2022-05-22,27.64,31.74,24.72,5.43,4.63,81.77,100.26,10.07,0.3965268059635844,7.02,37.59595811866401
2022-05-23,27.98,32.22,24.12,0.07,4.19,78.75,100.38,21.05,0.3975831907289906,8.099999999999998,37.75998378910977
2022-05-24,28.1,31.95,25.09,7.56,3.67,81.65,100.65,17.05,0.3995125608203892,6.859999999999999,38.31111758849269
2022-05-25,27.18,32.01,23.36,1.28,3.22,82.73,100.8,22.05,0.40105599490124955,8.649999999999999,36.98581454308555
2022-05-26,27.02,29.67,24.65,0.18,3.21,85.44,100.6,19.64,0.4231500606214039,5.020000000000003,37.052607149404835
2022-05-27,27.38,30.67,24.5,5.87,3.14,84.9,100.45,20.07,0.41046448138560776,6.170000000000002,37.56137749046999
2022-05-28,27.44,30.51,25.21,3.27,3.36,84.49,100.41,21.82,0.4318336425901447,5.300000000000001,37.60777964031475
2022-05-29,27.36,31.45,24.17,4.55,3.27,81.1,100.5,22.14,0.4079599970640351,7.279999999999998,37.0743160485265
2022-05-30,27.34,30.91,23.55,1.16,2.97,81.69,100.48,20.26,0.4129218237313497,7.359999999999999,37.11355855134385
2022-05-31,28.11,31.59,24.64,6.36,2.22,82.76,100.41,21.39,0.3614374181163572,6.949999999999999,38.46594908473614
2022-06-01,28.67,32.72,24.96,1.51,2.11,77.63,100.53,18.57,0.3756619661689052,7.759999999999998,38.70458922580319
2022-06-02,28.38,32.14,25.32,1.7,2.29,81.33,100.54,20.22,0.373251317856734,6.82,38.71775188319028
2022-06-03,27.97,31.11,25.85,6.25,3.0,85.58,100.58,18.85,0.4152637385625805,5.259999999999998,38.59202383020312
2022-06-04,27.27,29.48,25.6,6.79,2.75,88.64,100.7,17.31,0.42401459185812596,3.879999999999999,37.831765880414025
2022-06-05,27.55,31.04,24.54,6.89,2.69,84.73,100.66,21.5,0.3670856844305382,6.5,37.81234247702192
2022-06-06,27.1,30.85,24.19,4.51,2.91,85.64,100.61,22.07,0.4125642263713143,6.66,37.20331473288217
2022-06-07,27.77,32.05,24.14,1.4,3.14,81.31,100.63,18.6,0.38156782829932606,7.909999999999997,37.74523855041249
2022-06-08,27.46,31.25,24.1,0.83,2.54,82.65,100.67,20.74,0.3813336442869619,7.149999999999999,37.41797065448264
2022-06-09,28.22,32.33,24.94,0.24,2.94,80.09,100.65,23.18,0.3598865963421107,7.389999999999997,38.30607431424916
2022-06-10,28.24,32.0,24.9,2.34,2.53,83.0,100.63,24.19,0.37314492750323447,7.100000000000001,38.70468500990076
2022-06-11,28.32,31.85,25.01,0.35,2.28,81.31,100.69,22.83,0.3750186484132688,6.84,38.61930841125092
2022-06-12,28.29,31.22,25.33,4.02,1.97,81.54,100.72,21.39,0.39110418311668854,5.890000000000001,38.60048129313002
2022-06-13,28.2,31.44,25.03,3.46,2.1,82.11,100.69,21.52,0.38159383910123557,6.41,38.52846181624005
2022-06-14,28.29,31.64,25.61,0.42,2.55,83.37,100.63,13.66,0.36904137930380543,6.030000000000001,38.831879144079586
2022-06-15,28.71,32.5,25.63,2.0,2.27,81.98,100.7,17.05,0.35947005268072185,6.870000000000001,39.33142638216597
2022-06-16,28.08,31.03,25.76,5.89,2.4,84.57,100.82,18.79,0.3478692665836929,5.27,38.644007226371386
2022-06-17,28.39,31.87,25.4,3.25,2.24,83.24,100.79,19.61,0.3370575274830053,6.470000000000002,38.9766659364478
2022-06-18,28.69,32.25,25.56,2.68,2.06,79.95,100.77,22.24,0.32194603753206086,6.690000000000001,39.03644079358258
2022-06-19,28.77,33.33,25.11,2.78,2.63,76.62,100.66,24.58,0.33601083735298937,8.219999999999999,38.731480430172326
2022-06-20,28.79,34.43,23.47,2.82,2.73,76.46,100.49,25.34,0.34439210964693723,10.96,38.7421783679256
2022-06-21,28.38,32.48,24.79,9.52,2.69,80.37,100.49,23.09,0.3278231698630824,7.689999999999998,38.5957275157015
2022-06-22,27.69,31.62,24.27,0.62,2.37,80.78,100.71,19.35,0.32863120303573723,7.350000000000001,37.55412984700471
2022-06-23,26.62,28.25,25.05,5.73,2.18,88.75,100.75,17.6,0.3377089289191844,3.1999999999999993,36.799563883849686
2022-06-24,26.73,29.01,24.57,15.92,2.15,87.07,100.63,20.0,0.37953212073181947,4.440000000000001,36.781599168999286
2022-06-25,27.86,31.34,25.09,7.93,1.83,83.78,100.49,21.96,0.35611255733073816,6.25,38.19226829028758
2022-06-26,27.28,30.43,25.36,3.27,2.78,88.12,100.67,14.92,0.3823104832436859,5.07,37.7859467919405
2022-06-27,27.69,30.68,25.23,6.95,2.1,86.13,100.76,11.73,0.3752238355832669,5.449999999999999,38.207423913376026
2022-06-28,28.55,32.5,25.4,14.67,2.3,82.77,100.61,23.67,0.37489321047959195,7.100000000000001,39.17493805577088
2022-06-29,28.17,31.4,25.25,6.52,2.55,85.39,100.33,22.65,0.3732891355134828,6.149999999999999,38.89235190644505
2022-06-30,28.31,31.95,25.29,6.96,3.34,84.68,100.29,22.23,0.36964326393618446,6.66,39.02995626566285
2022-07-01,27.48,30.34,25.25,7.95,3.28,85.74,100.31,21.09,0.38318717779471934,5.09,37.82233392247541
2022-07-02,27.53,30.89,24.39,5.6,3.16,84.25,100.3,19.62,0.3999958413226741,6.5,37.72230432169516
2022-07-03,28.08,32.36,24.56,4.0,3.48,82.08,100.41,18.28,0.39452766597095645,7.800000000000001,38.33297047582551
2022-07-04,27.2,29.73,25.08,2.47,2.95,87.15,100.4,18.73,0.4394289082794304,4.650000000000002,37.541801727817756
2022-07-05,27.95,31.56,25.36,4.74,2.73,85.12,100.41,20.11,0.3785929552128876,6.199999999999999,38.50264627392168
2022-07-06,28.53,32.37,24.67,2.31,2.36,82.66,100.56,21.3,0.37156490916997514,7.699999999999996,39.12853474550752
2022-07-07,28.21,31.54,25.33,4.48,2.72,84.0,100.57,19.01,0.3642560209123127,6.210000000000001,38.78233774388381
2022-07-08,27.75,30.78,25.29,13.13,3.12,87.19,100.54,20.56,0.40363881988649875,5.490000000000002,38.43415111300398
2022-07-09,27.66,30.92,25.13,10.14,2.85,85.28,100.44,16.63,0.4018131006817716,5.790000000000003,38.0554348160691
2022-07-10,27.62,30.98,24.83,7.04,3.47,84.33,100.45,16.67,0.39534599202206216,6.150000000000002,37.875685223666466
2022-07-11,27.06,30.2,23.98,7.3,3.38,86.8,100.5,16.02,0.4080922597492098,6.219999999999999,37.27620912087812
2022-07-12,27.18,30.55,24.6,6.95,3.37,86.49,100.36,14.76,0.4134050107718315,5.949999999999999,37.43147950962733
2022-07-13,26.57,30.09,23.81,3.45,4.12,87.38,100.25,11.98,0.3781188370374167,6.280000000000001,36.56301897289833
2022-07-14,27.32,30.82,24.1,11.19,3.0,85.1,100.28,20.43,0.4244062217659196,6.719999999999999,37.48964410933688
2022-07-15,28.12,31.48,24.7,1.75,2.43,83.04,100.43,20.08,0.38119086005088937,6.780000000000001,38.517024856684166
2022-07-16,28.04,31.45,25.25,4.71,2.35,83.27,100.54,20.48,0.36936820776143536,6.199999999999999,38.41746403867603
2022-07-17,27.69,31.62,24.29,2.32,2.62,85.22,100.66,21.0,0.4132052018331069,7.330000000000002,38.096302866572685
2022-07-18,28.55,32.4,24.96,0.1,2.72,83.11,100.51,22.67,0.4177625170062223,7.439999999999998,39.21858284179193
2022-07-19,27.98,31.38,25.23,2.34,3.52,85.3,100.44,22.84,0.4066103466305708,6.149999999999999,38.573430059823025
2022-07-20,26.8,28.9,24.9,21.15,3.26,89.96,100.43,20.26,0.41109637763326745,4.0,37.227984150053764
2022-07-21,25.74,27.64,24.19,42.19,4.71,91.84,100.61,8.73,0.45030351999453927,3.4499999999999993,35.741424893256074
2022-07-22,26.74,29.75,24.26,7.55,2.69,85.69,100.82,20.44,0.45444709079525125,5.489999999999998,36.638097278150205
2022-07-23,27.82,31.66,24.73,2.88,2.23,83.5,100.75,16.71,0.4619843587095222,6.93,38.09378407211578
